GMC,gem_name,YEAR,AGE_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN
GM0637,Zoetermeer,2018,40.7699868317056,30799.2451642936,0.0912263640427584,0.973050805276069,4.22616377998896,2581.27173091211,155.712941515662,89.6140095420128,1387.51990963523,290.543708984345,238.249065941011
GM0637,Zoetermeer,2019,41.005135542822,32590.1625526261,0.0948190905251302,0.989187441626554,4.15117028858445,2647.44915546311,165.833243311354,95.5868196173853,1426.34125723603,297.449473651048,234.975200875804
GM0637,Zoetermeer,2020,41.2623497082384,33747.7526875709,0.0888828060845423,0.974666764857501,4.08116037270871,2561.1743786358,165.522543865865,95.3681990789997,1332.28882087614,308.090362104932,249.756384460977
GM0637,Zoetermeer,2021,41.3733259086687,34926.7743399175,0.0898796665288902,0.974784587265471,4.10375030412568,2670.02942354356,187.724935177112,110.880634094247,1467.57887512073,304.687278224064,160.911493164346
GM0637,Zoetermeer,2022,41.3995811548724,36744.1888947043,0.085172116243952,0.93068290178244,4.15373173307293,2588.5565051021,197.032389533797,120.76541112775,1527.40277031454,320.670515664984,
GM0637,Zoetermeer,2023,41.5073037082647,39711.3546462264,0.0863082272918339,0.94451864419016,4.04567607389777,,,,,,
GM0637,Zoetermeer,2024,41.9333624251684,,0.0773255002867639,0.52201915922619,,,,,,,
GM0638,Zoeterwoude,2009,40.4353299772233,,0.0761513356702526,0.494955156950673,3.63652513767987,1797.91039888119,127.038022378984,77.8126769642426,994.955391632206,265.452134517149,199.738456767603
GM0638,Zoeterwoude,2010,40.765793150785,,0.0700120918984281,0.565683646112601,3.65820791039552,1812.97439333091,128.591341075793,71.2822677261624,996.570001222494,282.838761613692,192.225863453815
GM0638,Zoeterwoude,2011,41.0947509360758,30045.7750890554,0.0645549801276647,0.574887387387387,3.76474756421612,1820.15886333374,147.916277690353,84.5769579954003,998.401654763348,268.40284348142,193.769531533713
GM0638,Zoeterwoude,2012,41.6117033408851,30173.8875892637,0.0682755275284987,0.655229662423907,3.67798446812353,1745.43306895711,144.479803826001,85.8922590471551,1036.68564030705,239.420878518338,115.263506335283
GM0638,Zoeterwoude,2013,41.9653076996286,30833.53531873,0.09475855374909,0.754928076718167,3.75989782886335,2016.36182260616,149.979919678716,90.8876974564932,1217.76250699769,217.902320798346,187.062376201484
GM0638,Zoeterwoude,2014,42.2340106230922,32229.116990953,0.0796740055954264,0.754062838569881,3.73158482142857,1954.29392094669,156.136481639625,94.9135220202508,1177.61691228498,218.036402342321,153.577242893742
GM0638,Zoeterwoude,2015,42.6618138510157,31827.1884739055,0.065312576015568,0.765850596359071,3.81261630070711,2059.47179208403,158.447373564623,96.9268409479603,1174.03972636208,224.155317615441,159.337400439775
GM0638,Zoeterwoude,2016,42.3461240286406,32948.6597405717,0.110469909315746,0.913951120162933,3.7794981313401,2007.24620799811,166.928179129199,105.059757453857,1132.50346663512,222.492727165168,126.2214197823
GM0638,Zoeterwoude,2017,42.4711959785061,34167.7408863474,0.105509416306001,0.982045701849837,3.77178796046721,2120.23085667215,176.563798540831,113.059588138386,1202.66720640151,226.025384796423,142.192673570252
GM0638,Zoeterwoude,2018,42.7765073031348,34534.8556688805,0.071070721193056,0.877906976744186,3.75302061122957,2184.99691405793,184.042156173056,118.594416695979,1244.17382928831,233.757324422559,146.483899636534
GM0638,Zoeterwoude,2019,42.7620377640549,37955.6167601683,0.0922602034983423,0.965733866362079,3.74267968056788,2236.39182361735,183.111085431758,115.107424399219,1291.70248821433,230.073597792343,125.53122915948
GM0638,Zoeterwoude,2020,42.6831941451733,38240.9736153759,0.102270198085911,0.962273641851107,3.72694130514036,2185.01088567909,183.317426939873,117.973098197291,1236.56315306237,220.53726794312,170.304481021162
GM0638,Zoeterwoude,2021,42.6918592539879,39806.210663199,0.137693449226203,1.09545454545455,3.73861691201643,2206.26320921797,199.658202283154,125.348911767844,1267.68531740104,220.098656780114,109.050232582951
GM0638,Zoeterwoude,2022,42.7722055381325,42180.8176269008,0.0698790154359616,0.92078001218769,3.76007265521797,2218.72863670017,218.414252776309,144.417335801164,1347.03487361185,244.285223691168,
GM0638,Zoeterwoude,2023,42.6651797798112,44516.4660336012,0.0919493670886076,0.978344562078922,3.66740611630486,,,,,,
GM0638,Zoeterwoude,2024,43.0837411001893,,0.0835629017447199,0.522803795531068,,,,,,,
GM1525,Teylingen,2009,39.0110037706866,,0.0966941247067809,0.600571292549393,3.66056942277691,1682.00530268623,133.695238767935,82.773053016453,890.253015068415,288.263426402971,136.109829963999
GM1525,Teylingen,2010,39.192243108588,,0.0866060242932622,0.71676518676896,3.71315656270685,1778.57429490722,134.720017205019,75.0211513486523,911.111245698748,283.486062548564,213.689013753866
